company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,first_taste,second_taste
Firetree,U.k.,2019,Philippines,Mindanao Island,73,3.25,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,creamy,honey
Five (5)Mile,U.S.A,2018,Dominican republic,"Oko Caribe, San Fran. De Mac.,batch A",75,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,simple
Five (5)Mile,U.S.A,2018,Colombia,"Tumaco, batch 23abc",75,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,high acidity,bitter
Five (5)Mile,U.S.A,2018,Belize,"Maya Mtn, batch 7C",75,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,hammy,dried fruit
Five (5)Mile,U.S.A,2018,Guatemala,"Monte Grande, batch 18",75,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,hammy,large grits
FJAK,Norway,2018,India,Goground,68,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,muted,mild sweet cocoa
FJAK,Norway,2018,Tanzania,Kokoa Kamili,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fruit,spicy mild molasses
FJAK,Norway,2018,Madagascar,Bejofo,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,sour notes
Forever Cacao,U.k.,2014,Peru,Rio Eni,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,coconut,true to sugar bar
Forteza (Cortes),Puerto rico,2016,Dominican republic,Dominican Republic,70,2.75,6,have_cocoa_butter,have_vanila,have_lecithin,have_salt,have_sugar,strong vanilla,earthy
Forteza (Cortes),Puerto rico,2016,Dominican republic,Puerto Rico,80,2.75,6,have_cocoa_butter,have_vanila,have_lecithin,have_salt,have_sugar,vanilla,dried fruit
Fossa,Singapore,2016,Tanzania,"Kokoa Kamili Coop, Kilombero",67,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gummy,sandy
Fossa,Singapore,2016,Ecuador,"Camino Verde P., Balao, Guayas",75,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,floral
Fossa,Singapore,2016,Madagascar,"Akesson's E., Sambirano V.",70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gummy,bland
Fossa,Singapore,2018,Haiti,Pisa,68,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,hazelnut
Fossa,Singapore,2018,Philippines,Davao,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,dried fruit
Fossa,Singapore,2018,Bolivia,Alto Beni,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nuts,sour milk
Fossa,Singapore,2018,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,powdery
Fossa,Singapore,2018,Dominican republic,Oko Caribe,72,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coffee,acidic
Fossa,Singapore,2019,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasted nuts,citrus
Fossa,Singapore,2019,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,dried sour fruit
Foundry,New zealand,2019,Ecuador,"Camino Verde, 2017 h., batch EC019",70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,orange
Foundry,New zealand,2019,Peru,"Ucayali, 2017 h., batch PU024",70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fig,mild anise
Foundry,New zealand,2019,Tanzania,"Kilombero Valley, 2017 h., batch TK020",70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,bland
Foundry,New zealand,2019,Papua new guinea,"Kulkul P., Karkar Island, 2018 h., batch PK019",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,off,tropical
Foundry,New zealand,2019,Bolivia,"Alto Beni, 2017 h.",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,honey,mild floral
Foundry,New zealand,2019,Vanuatu,"Masidau Farm, batch VM021",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fruit,smokey
Foundry,New zealand,2019,Colombia,"Tumaco, 2017 h., batch U022",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dirty,roasty
Franceschi,Venezuela,2012,Venezuela,Canoabo,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,dried fruit
Franceschi,Venezuela,2012,Venezuela,Sur del Lago,60,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grits,hazelnut
Franceschi,Venezuela,2014,Venezuela,"Ocumare, batch 210414",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,caramel,dairy
Franceschi,Venezuela,2014,Venezuela,"Choroni, batch 210414",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,tobacco
Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,vanilla
Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dried fruit,large grits
Franceschi,Venezuela,2018,Venezuela,"Sur del Lago, Zulia",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,large grits,vanilla
Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sl. dry,gritty
Franceschi,Venezuela,2018,Venezuela,Rio Caribe,60,2.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,large grits,sweet
Frederic Blondeel,Belgium,2014,Ghana,Ghana,60,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,coarse,hazelnut
Frederic Blondeel,Belgium,2014,Madagascar,Madagascar,65,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,banana,vanilla
Frederic Blondeel,Belgium,2015,Costa rica,Costa Rica,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,few grits,spicy
Frederic Blondeel,Belgium,2015,Peru,Peru Brutus,75,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,very coarse,intense
Frederic Blondeel,Belgium,2015,Vietnam,Vietnam,80,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,intense,bitter
French Broad,U.S.A,2011,Peru,"Maranon Canyon, Fortunato No. 4",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coarse,perfume
French Broad,U.S.A,2011,Dominican republic,La Red,65,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,choco covered strawberry,floral
French Broad,U.S.A,2012,Peru,"Palo Blanco, Chulucanas, b. 120725A",66,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,olive,rum
French Broad,U.S.A,2012,Peru,"Tumbes Coop, batch 120724M",70,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fruit,cough medicine
French Broad,U.S.A,2012,Peru,"Palo Blanco w/ panela, Chulucanas, b. 120725A",81,2,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,sandpaper,some fruit
French Broad,U.S.A,2013,Peru,"Palo Blanco, Chulucanas",66,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spice,citrus
French Broad,U.S.A,2014,Nicaragua,Matagalpa,68,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,tobacco
French Broad,U.S.A,2014,Costa rica,San Andres,80,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild bitter,roasty
French Broad,U.S.A,2015,Guatemala,Guatemala,73,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,grapes
French Broad,U.S.A,2017,Peru,"Norandino, batch 161208",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,slight dry,citrus
French Broad,U.S.A,2019,India,"Animalai, batch 1063",71,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tea,spicy
Fresco,U.S.A,2009,Venezuela,"Carenero Superior, #203, MR, SC",65,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,complex,mild licorice
Fresco,U.S.A,2009,Jamaica,"Jamaica, #205, DR, MC",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,roasty
Fresco,U.S.A,2009,Jamaica,"Jamaica, #206, DR, LC",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,simple
Fresco,U.S.A,2009,Jamaica,"Jamaica, #204, DR, SC",80,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,slightly burnt,earthy
Fresco,U.S.A,2011,Venezuela,"Chuao, #217, DR, MC, batch 11-021",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tart,roasted cocoa
Fresco,U.S.A,2011,Dominican republic,"Conacado, #212, LR, SC",72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,red berry,some roasty notes
Fresco,U.S.A,2011,Jamaica,"Jamaica, #210, DR, MC",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,woody,grassy
Fresco,U.S.A,2011,Jamaica,"Jamaica, #209, DR, SC",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grassy,brownie
Fresco,U.S.A,2011,Dominican republic,"Conacado, #213, DR, -C",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,cocoa
Fresco,U.S.A,2011,Venezuela,"Chuao, #218, MR, MC, batch 11-020",76,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bready,nutty
Fresco,U.S.A,2011,Madagascar,"Sambirano Valley, #215, MR, MC",74,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,cocoa
Fresco,U.S.A,2011,Ghana,"Ghana, #211, MR, MC",74,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild bitter,mild cocoa
Fresco,U.S.A,2011,Madagascar,"Sambirano Valley, #214, LR, MC",74,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,woody,red fruit
Fresco,U.S.A,2012,Madagascar,"Sambirano Valley, #216, MR, LC",74,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,caramel,nuts
Fresco,U.S.A,2012,Papua new guinea,"Markham Valley, #220, MR, MC",69,4,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tart,red berry
Fresco,U.S.A,2012,Papua new guinea,"Markham Valley, #219, LR, MC",69,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild smoke and fruit,floral
Fresco,U.S.A,2012,Papua new guinea,"Markham Valley, #221, DR, MC",69,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smoke,fruit
Fresco,U.S.A,2012,Papua new guinea,"Markham Valley, #222, LR, 0C",69,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,smoke
Fresco,U.S.A,2013,Peru,"Bellavista Coop, #225, LR, MC, CG Exclusive",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chocolate covered banana,floral
Fresco,U.S.A,2013,Dominican republic,"Conacado, #224, MR, MC, batch 13-061",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,blackberries,caramel
Fresco,U.S.A,2013,Peru,"San Martin, Bellavista Coop, #226, DR, MC",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cocoa and fresh grapes,floral
Fresco,U.S.A,2013,Dominican republic,"Conacado, #223, MR, SC, batch 13-051",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mildly burnt caramel,floral
Fresco,U.S.A,2014,Peru,"Maranon, #227, LR, MC",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,orange,mellow but flavorful
Fresco,U.S.A,2014,Peru,"Maranon, #229, MR, LC",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fruity,floral
Fresco,U.S.A,2014,Peru,"Maranon, #230, DR, LC",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,slow develop,caramel
Fresco,U.S.A,2014,Peru,"Maranon, #228, MR, SC",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,light color,leathery flavor
Fresco,U.S.A,2017,Guatemala,"Polochic Valley, MR, LC, batch 17-189",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,long lasting,fruit
Fresco,U.S.A,2017,Guatemala,"Polochic Valley, LR, LC, batch 17-203",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rich cocoa,mild
Fresco,U.S.A,2017,Guatemala,"Polochic Valley, DR, LC, batch 17-201",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rich cocoa,nuts
Fresco,U.S.A,2018,Venezuela,Carupano Pintao,72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,complex,nuts
Fresco,U.S.A,2018,Venezuela,"Chuao, MR, SC, batch 18-224",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,mild fatty
Fresh Coast,U.S.A,2017,Tanzania,"Kokoa Kamili, Kilombero District",70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,simple
Fresh Coast,U.S.A,2017,Brazil,"Fazenda Camboa, Bahia",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,fragrant
Fresh Coast aka Just Good Choc.,U.S.A,2014,Peru,Peru,70,4,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,banana,yogurt
Fresh Coast aka Just Good Choc.,U.S.A,2014,Belize,Belize,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spice,fatty
Fresh Coast aka Just Good Choc.,U.S.A,2014,Madagascar,Madagascar,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,strong fruit,ham
Friis Holm,Denmark,2016,Nicaragua,"Rugoso, Bad Fermentation",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,vegetal,herbs
Friis Holm,Denmark,2017,Nicaragua,Barba,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,black pepper
Friis Holm,Denmark,2018,Guatemala,Indio Rojo,70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,honey,deep cocoa
Friis Holm,Denmark,2018,Nicaragua,"Rugoso, Bad Fermentation",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,banana,dairy
Friis Holm,Denmark,2018,Nicaragua,Johe,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,strong cocoa,orange citrus
Friis Holm,Denmark,2018,Nicaragua,Medagla,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cocoa,savory
Friis Holm,Denmark,2018,Nicaragua,Nicaliso,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,black pepper,high astringency
Friis Holm,Denmark,2018,Nicaragua,"O'Payo, Wasalala Co-op",68,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,unique flavor,floral-spice mix
Friis Holm,Denmark,2018,Nicaragua,"Chuno, 3x turned",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,delicate,balanced
Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,woody,grassy
Friis Holm,Denmark,2018,Nicaragua,Rugoso,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,high acidity,grassy
Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",60,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,metallic
Friis Holm,Denmark,2018,Nicaragua,"Chuno, 2x turned",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,sticky
Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Chuno, Xoco",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tobacco,woody
Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Nicaliso, Xoco",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,fatty
Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Johe, Xoco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,leathery
Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Rugoso, Xoco",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,gritty
Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, triple turned, Xoco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense olive,citrus
Friis Holm (Bonnat),Denmark,2012,Honduras,"Red Mayan, Xoco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,earthy
Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, double turned, Xoco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,fatty
Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Medagla, Xoco",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,baked bread,floral
Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Barba, Xoco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,burnt black pepper
Friis Holm (Bonnat),Denmark,2014,Nicaragua,La Dalia,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild fatty,nutty
Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,85,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,spicy
Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,60,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,sweet
Fruition,U.S.A,2011,Costa rica,Signature Blend,66,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cocoa,spicy
Fruition,U.S.A,2011,Costa rica,Costa Rica,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,sweet
Fruition,U.S.A,2012,Peru,Peru,70,2.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,tart
Fruition,U.S.A,2013,Dominican republic,La Red,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dried fruit,intense
Fruition,U.S.A,2013,Ecuador,Camino Verde,75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Fruition,U.S.A,2014,Trinidad,Gran Couva,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,delicate,hebs
Fruition,U.S.A,2014,Peru,Maranon,76,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,acidic,undefined
Fruition,U.S.A,2016,Costa rica,"Coto Brus, Heirloom, Batch 1",74,4,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,dried fruit
Fruition,U.S.A,2016,Bolivia,"Wild Bolivian, Batch 2",74,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,tropical
Fruition,U.S.A,2019,Madagascar,"Sambirano, Akessons, batch 1",74,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,balanced,fruit
Fruition,U.S.A,2019,Colombia,"Tumaco, batch 2",85,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,black current,bitter
Fu Wan,Taiwan,2018,Venezuela,Chuao,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dried fruit,cocoa
Fu Wan,Taiwan,2018,Madagascar,Madagascar,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grainy texture,sour
Fu Wan,Taiwan,2018,Tanzania,Tanzania,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,accessible,sweet
Fu Wan,Taiwan,2018,Taiwan,"Taiwan, #1",70,2.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cheesy off flavor,floral
